season,product_a,commodity_a,product_b,commodity_b,co_basket_count,seasonal_support,confidence_a_to_b,seasonal_lift
Fall,859075,CHEESE,1098066,BAKED BREAD/BUNS/ROLLS,90,0.0016349070827807954,0.025832376578645237,7.117449598401983
Fall,878996,GRAPES,1082185,TROPICAL FRUIT,551,0.01000926447346909,0.15250484362026018,7.111786091810346
Fall,844179,BEEF,1096036,CHEESE,63,0.0011444349579465567,0.015985790408525755,7.108086498567371
Fall,1055504,APPLES,1082185,TROPICAL FRUIT,125,0.0022707042816399936,0.15206812652068127,7.0914205839280235
Fall,951590,BAKED BREAD/BUNS/ROLLS,8090537,SOFT DRINKS,72,0.0013079256662246362,0.011730205278592375,7.082202659424303
Fall,908531,FLUID MILK PRODUCTS,1058997,FLUID MILK PRODUCTS,105,0.0019073915965775944,0.020883054892601432,7.079859771456364
Fall,833025,MILK BY-PRODUCTS,1044078,BEEF,56,0.001017275518174717,0.020687107499076467,7.07910415715847
Fall,899624,POTATOES,995785,PEPPERS-ALL,68,0.0012352631292121565,0.026214340786430222,7.03563159179819
Fall,1004906,POTATOES,1096036,CHEESE,57,0.001035441152427837,0.01582014987510408,7.03443438571331
Fall,903325,BROCCOLI/CAULIFLOWER,916122,CHICKEN,62,0.0011262693236934367,0.022222222222222223,6.989520002247994
Fall,833724,EGGS,1082185,TROPICAL FRUIT,64,0.0011626005921996766,0.14988290398126464,6.989516704061554
Fall,911470,SOUP,1082185,TROPICAL FRUIT,73,0.0013260913004777561,0.14959016393442623,6.975865304248934
Fall,1067606,APPLES,1082185,TROPICAL FRUIT,71,0.0012897600319715162,0.14947368421052631,6.970433484112964
Fall,903325,BROCCOLI/CAULIFLOWER,1070820,FLUID MILK PRODUCTS,62,0.0011262693236934367,0.022222222222222223,6.95016459682993
Fall,883404,BAKED BREAD/BUNS/ROLLS,5568378,BAG SNACKS,93,0.001689403985540155,0.01347045191193511,6.94860595272287
Fall,860975,REFRGRATD JUICES/DRNKS,995242,FLUID MILK PRODUCTS,75,0.001362422568983996,0.06265664160401002,6.937306621913879
Fall,909894,REFRGRATD JUICES/DRNKS,1133018,FLUID MILK PRODUCTS,84,0.0015259132772620755,0.03631647211413749,6.8941367959171655
Fall,995242,FLUID MILK PRODUCTS,1023958,REFRGRATD JUICES/DRNKS,64,0.0011626005921996766,0.005102854409185138,6.886338654895737
Fall,844179,BEEF,1004906,POTATOES,70,0.0012715943977183964,0.017761989342806393,6.84570084652478
Fall,883404,BAKED BREAD/BUNS/ROLLS,1096036,CHEESE,106,0.0019255572308307144,0.015353418308227115,6.8269020545497545
Fall,968215,TROPICAL FRUIT,1082185,TROPICAL FRUIT,120,0.0021798761103743935,0.14634146341463414,6.824368062425952
Fall,895070,YOGURT,1082185,TROPICAL FRUIT,61,0.0011081036894403167,0.14628297362110312,6.821640497253121
Fall,899624,POTATOES,981760,EGGS,116,0.002107213573361914,0.04471858134155744,6.804529900497294
Fall,1082185,TROPICAL FRUIT,5587133,YOGURT,65,0.0011807662264527966,0.0021828195311975286,6.796315727341242
Fall,938700,VEGETABLES - SHELF STABLE,951590,BAKED BREAD/BUNS/ROLLS,65,0.0011807662264527966,0.029981549815498155,6.782936767014744
Fall,880427,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,85,0.0015440789115151955,0.1452991452991453,6.775761452294715
Fall,878996,GRAPES,995785,PEPPERS-ALL,91,0.0016530727170339153,0.025186825352892333,6.759858109483442
Fall,909894,REFRGRATD JUICES/DRNKS,995242,FLUID MILK PRODUCTS,141,0.0025613544296899126,0.0609597924773022,6.7494324814916205
Fall,981760,EGGS,1050229,SOUP,56,0.001017275518174717,0.006136313828621521,6.741414989809573
Fall,883404,BAKED BREAD/BUNS/ROLLS,1055646,VEGETABLES SALAD,71,0.0012897600319715162,0.010283893395133257,6.729809334649943
Fall,908489,YOGURT,1082185,TROPICAL FRUIT,64,0.0011626005921996766,0.14414414414414414,6.721900073500638
Fall,981760,EGGS,12810393,PORK,63,0.0011444349579465567,0.006903353057199211,6.717794054316197
Fall,878996,GRAPES,1058997,FLUID MILK PRODUCTS,71,0.0012897600319715162,0.019651259341267643,6.662251341301027
Fall,1055646,VEGETABLES SALAD,1082185,TROPICAL FRUIT,303,0.005504187178695344,0.14278982092365694,6.658743672597991
Fall,969932,ONIONS,1082185,TROPICAL FRUIT,66,0.0011989318607059166,0.14254859611231102,6.647494592125496
Fall,961554,CARROTS,1058997,FLUID MILK PRODUCTS,94,0.001707569619793275,0.019558884727424054,6.630934117081751
Fall,901062,APPLES,1082185,TROPICAL FRUIT,305,0.005540518447201584,0.14212488350419386,6.6277355250572025
Fall,921504,DELI MEATS,1082185,TROPICAL FRUIT,87,0.0015804101800214355,0.14192495921696574,6.6184124194326746
Fall,899624,POTATOES,923746,EGGS,60,0.0010899380551871968,0.02313030069390902,6.613079579981076
Fall,865174,APPLES,1082185,TROPICAL FRUIT,76,0.001380588203237116,0.1417910447761194,6.6121675629724095
Fall,916122,CHICKEN,961554,CARROTS,101,0.0018347290595651148,0.02287655719139298,6.609939327968609
Fall,1022003,SOUP,1133018,FLUID MILK PRODUCTS,60,0.0010899380551871968,0.03480278422273782,6.606785883724066
Fall,951590,BAKED BREAD/BUNS/ROLLS,1004906,POTATOES,105,0.0019073915965775944,0.01710654936461388,6.593085785961427
Fall,981760,EGGS,1101010,DELI MEATS,76,0.001380588203237116,0.008327854481700635,6.589410760898116
Fall,849843,BAKED BREAD/BUNS/ROLLS,994928,EGGS,71,0.0012897600319715162,0.015381282495667245,6.5679915504410324
Fall,840361,EGGS,979707,ONIONS,69,0.0012534287634652765,0.0129261895841139,6.546265942684233
Fall,866211,GRAPES,1004906,POTATOES,62,0.0011262693236934367,0.016907553858740116,6.5163903394817
Fall,866211,GRAPES,1126899,FLUID MILK PRODUCTS,77,0.001398753837490236,0.02099809108262885,6.502865702687504
Fall,845208,ONIONS,961554,CARROTS,61,0.0011081036894403167,0.022409992652461425,6.475130437403576
Fall,995242,FLUID MILK PRODUCTS,1055646,VEGETABLES SALAD,124,0.0022525386473868734,0.009886780417796205,6.469937463257514
Fall,860776,VEGETABLES - ALL OTHERS,899624,POTATOES,59,0.001071772420934077,0.01203099510603589,6.440538076665707
Fall,1082185,TROPICAL FRUIT,5590287,YOGURT,112,0.002034551036349434,0.0037611659614480487,6.416359161068792
Fall,854852,TOMATOES,860776,VEGETABLES - ALL OTHERS,93,0.001689403985540155,0.022616731517509727,6.404274742345628
Fall,844179,BEEF,916122,CHICKEN,80,0.001453250740249596,0.020299416391778735,6.384742960693424
Fall,951590,BAKED BREAD/BUNS/ROLLS,965766,CHEESE,61,0.0011081036894403167,0.009938090583251874,6.374345862953744
Fall,899624,POTATOES,951590,BAKED BREAD/BUNS/ROLLS,73,0.0013260913004777561,0.028141865844255976,6.366732130329289
Fall,878996,GRAPES,1126899,FLUID MILK PRODUCTS,74,0.001344256934730876,0.02048159424301135,6.34291261120512
Fall,1082185,TROPICAL FRUIT,10344585,SOFT DRINKS,69,0.0012534287634652765,0.00231714688696353,6.334034530381569
Fall,903325,BROCCOLI/CAULIFLOWER,1126899,FLUID MILK PRODUCTS,57,0.001035441152427837,0.02043010752688172,6.326967771307729
Fall,844179,BEEF,951590,BAKED BREAD/BUNS/ROLLS,110,0.0019982197678431943,0.02791169753869576,6.314659536617711
Fall,826249,BAKED BREAD/BUNS/ROLLS,1096036,CHEESE,78,0.001416919471743356,0.014168937329700272,6.300222232275458
Fall,927191,SEAFOOD - SHELF STABLE,981760,EGGS,61,0.0011081036894403167,0.04135593220338983,6.292857885887135
Fall,826249,BAKED BREAD/BUNS/ROLLS,844179,BEEF,98,0.0017802321568057549,0.017801998183469572,6.27267651408543
Fall,866211,GRAPES,916122,CHICKEN,73,0.0013260913004777561,0.019907281156258522,6.2614052924419585
Fall,862139,SEAFOOD - SHELF STABLE,1082185,TROPICAL FRUIT,131,0.002379698087158713,0.13422131147540983,6.259166814086372
Fall,845208,ONIONS,860776,VEGETABLES - ALL OTHERS,60,0.0010899380551871968,0.02204261572373255,6.2417050414840185
Fall,979707,ONIONS,1082185,TROPICAL FRUIT,365,0.006630456502388781,0.13311451495258936,6.207553370666448
Fall,883404,BAKED BREAD/BUNS/ROLLS,899624,POTATOES,80,0.001453250740249596,0.011587485515643106,6.203114623400558
Fall,822407,MEAT - SHELF STABLE,1029743,FLUID MILK PRODUCTS,68,0.0012352631292121565,0.06427221172022685,6.185110852493701
Fall,866211,GRAPES,1127831,BERRIES,86,0.0015622445457683155,0.023452413416962095,6.178529133270667
Fall,878996,GRAPES,1070820,FLUID MILK PRODUCTS,71,0.0012897600319715162,0.019651259341267643,6.146076913056083
Fall,944836,BEEF,1082185,TROPICAL FRUIT,96,0.001743900888299515,0.13168724279835392,6.140995128877126
Fall,865705,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,72,0.0013079256662246362,0.13090909090909092,6.104707430388307
Fall,823704,BREAKFAST SAUSAGE/SANDWICHES,1029743,FLUID MILK PRODUCTS,62,0.0011262693236934367,0.06326530612244897,6.088213257505655
Fall,5568378,BAG SNACKS,5569230,SOFT DRINKS,57,0.001035441152427837,0.021173848439821695,6.082522551646104
Fall,1000237,SALAD MIX,1082185,TROPICAL FRUIT,72,0.0013079256662246362,0.1301989150090416,6.071589668559799
Fall,908531,FLUID MILK PRODUCTS,962229,BAKED BREAD/BUNS/ROLLS,64,0.0011626005921996766,0.012728719172633254,6.049159935884284
Fall,899624,POTATOES,1106523,FLUID MILK PRODUCTS,111,0.002016385402096314,0.04279105628373169,6.047373897001929
Fall,903325,BROCCOLI/CAULIFLOWER,1082185,TROPICAL FRUIT,361,0.006557793965376301,0.12939068100358422,6.033899145278765
Fall,854754,VEGETABLES SALAD,1082185,TROPICAL FRUIT,62,0.0011262693236934367,0.12916666666666668,6.023452643988462
Fall,981760,EGGS,1013321,VEGETABLES - SHELF STABLE,75,0.001362422568983996,0.00821827744904668,6.009611647426724
Fall,820165,CITRUS,981760,EGGS,64,0.0011626005921996766,0.03945745992601726,6.003979952171429
Fall,1082185,TROPICAL FRUIT,5585635,YOGURT,82,0.0014895820087558356,0.0027537107932030357,6.003015548371547
Fall,878996,GRAPES,1004906,POTATOES,56,0.001017275518174717,0.015499584832549129,5.973740832804685
Fall,938700,VEGETABLES - SHELF STABLE,981760,EGGS,85,0.0015440789115151955,0.03920664206642067,5.9658146621733374
Fall,860776,VEGETABLES - ALL OTHERS,866211,GRAPES,77,0.001398753837490236,0.015701468189233278,5.945931853762392
Fall,844179,BEEF,961554,CARROTS,81,0.0014714163745027159,0.02055315909667597,5.938618013650588
Fall,1062966,HOT DOGS,1106523,FLUID MILK PRODUCTS,65,0.0011807662264527966,0.04201680672268908,5.937954382929443
Fall,866211,GRAPES,995785,PEPPERS-ALL,81,0.0014714163745027159,0.02208890100899918,5.928410370230053
Fall,870780,YOGURT,1082185,TROPICAL FRUIT,80,0.001453250740249596,0.12678288431061807,5.91228928810278
Fall,860776,VEGETABLES - ALL OTHERS,1004906,POTATOES,75,0.001362422568983996,0.015293637846655791,5.894366195850506
Fall,979707,ONIONS,981760,EGGS,106,0.0019255572308307144,0.03865791393143691,5.882318341634402
Fall,1029743,FLUID MILK PRODUCTS,1122358,REFRGRATD JUICES/DRNKS,77,0.001398753837490236,0.005336105336105336,5.843804981319028
Fall,1003188,CANNED JUICES,1106523,FLUID MILK PRODUCTS,69,0.0012534287634652765,0.04131736526946108,5.839106998590858
Fall,833025,MILK BY-PRODUCTS,908531,FLUID MILK PRODUCTS,57,0.001035441152427837,0.02105652013298855,5.815430965790492
Fall,1082185,TROPICAL FRUIT,5584007,YOGURT,78,0.001416919471743356,0.002619383437437034,5.8105242448451015
Fall,962229,BAKED BREAD/BUNS/ROLLS,5569230,SOFT DRINKS,59,0.001071772420934077,0.020191649555099247,5.800370401388424
Fall,862349,FLUID MILK PRODUCTS,878996,GRAPES,62,0.0011262693236934367,0.015088829398880507,5.799334516900649
Fall,983584,FLUID MILK PRODUCTS,1106523,FLUID MILK PRODUCTS,74,0.001344256934730876,0.041019955654102,5.797076086039543
Fall,909714,APPLES,1082185,TROPICAL FRUIT,207,0.003760286290395829,0.12410071942446044,5.787211405456541
Fall,826249,BAKED BREAD/BUNS/ROLLS,883404,BAKED BREAD/BUNS/ROLLS,158,0.002870170211992952,0.028701180744777476,5.77284045102172
Fall,840361,EGGS,878996,GRAPES,80,0.001453250740249596,0.014986886474334956,5.76015313937678
Fall,1082185,TROPICAL FRUIT,1117514,BROCCOLI/CAULIFLOWER,130,0.002361532452905593,0.004365639062395057,5.757182933322307
Fall,1082185,TROPICAL FRUIT,6602697,TURKEY,84,0.0015259132772620755,0.0028208744710860366,5.7521105254515374
Fall,878996,GRAPES,5978656, ,73,0.0013260913004777561,0.020204815942430114,5.741206042647604
Fall,862139,SEAFOOD - SHELF STABLE,1029743,FLUID MILK PRODUCTS,58,0.001053606786680957,0.05942622950819672,5.718767212397895
Fall,973889,FD WRAPS/BAGS/TRSH BG,1082185,TROPICAL FRUIT,57,0.001035441152427837,0.12258064516129032,5.716325506053567
Fall,1029743,FLUID MILK PRODUCTS,1055646,VEGETABLES SALAD,126,0.0022888699158931133,0.008731808731808732,5.714120679188822
Fall,927191,SEAFOOD - SHELF STABLE,995242,FLUID MILK PRODUCTS,76,0.001380588203237116,0.05152542372881356,5.704864705163837
Fall,840361,EGGS,1004906,POTATOES,79,0.001435085105996476,0.01479955039340577,5.703938489151041
Fall,1004906,POTATOES,1044078,BEEF,60,0.0010899380551871968,0.01665278934221482,5.698565169926245
Fall,840361,EGGS,961554,CARROTS,105,0.0019073915965775944,0.01967028849756463,5.6835218885759256
Fall,981760,EGGS,1004906,POTATOES,134,0.002434194989918073,0.014683322375630067,5.659142705057226
Fall,983584,FLUID MILK PRODUCTS,1029743,FLUID MILK PRODUCTS,106,0.0019255572308307144,0.058758314855875834,5.6544917494249995
Fall,979707,ONIONS,995242,FLUID MILK PRODUCTS,140,0.002543188795436793,0.05105762217359591,5.65306999124886
Fall,1082185,TROPICAL FRUIT,15926886,BAG SNACKS,64,0.0011626005921996766,0.002149237692256028,5.631176665347704
Fall,1013321,VEGETABLES - SHELF STABLE,1029743,FLUID MILK PRODUCTS,111,0.002016385402096314,0.05845181674565561,5.624996501991413
Fall,951590,BAKED BREAD/BUNS/ROLLS,5569230,SOFT DRINKS,120,0.0021798761103743935,0.019550342130987292,5.616144709928251
Fall,929668,DINNER MXS:DRY,981760,EGGS,56,0.001017275518174717,0.03689064558629776,5.613404839999539
Fall,951590,BAKED BREAD/BUNS/ROLLS,979707,ONIONS,68,0.0012352631292121565,0.011078527207559466,5.610546316222755
Fall,1005274,REFRGRATD JUICES/DRNKS,1082185,TROPICAL FRUIT,62,0.0011262693236934367,0.11969111969111969,5.581577739603208
Fall,1062002,APPLES,1082185,TROPICAL FRUIT,141,0.0025613544296899126,0.11939034716342083,5.567551759650639
Fall,826249,BAKED BREAD/BUNS/ROLLS,899624,POTATOES,57,0.001035441152427837,0.010354223433242507,5.542913922610297
Fall,1082185,TROPICAL FRUIT,1096343,FRZN VEGETABLE/VEG DSH,82,0.0014895820087558356,0.0027537107932030357,5.541914354076341
Fall,961554,CARROTS,1126899,FLUID MILK PRODUCTS,86,0.0015622445457683155,0.0178942987931752,5.5416571648289645
Fall,1013321,VEGETABLES - SHELF STABLE,1106523,FLUID MILK PRODUCTS,74,0.001344256934730876,0.03896787783043707,5.507069646769529
Fall,840361,EGGS,903325,BROCCOLI/CAULIFLOWER,59,0.001071772420934077,0.01105282877482203,5.50123012661976
Fall,1013321,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,224,0.004069102072698868,0.11795681937862032,5.500701797904156
Fall,1038217,CRACKERS/MISC BKD FD,1106523,FLUID MILK PRODUCTS,86,0.0015622445457683155,0.03887884267631103,5.494486903698005
Fall,1082185,TROPICAL FRUIT,5585639,YOGURT,63,0.0011444349579465567,0.0021156558533145277,5.49138402032593
Fall,840361,EGGS,962568,VEGETABLES - ALL OTHERS,66,0.0011989318607059166,0.012364181341326339,5.483689705004425
Fall,961554,CARROTS,1082185,TROPICAL FRUIT,565,0.01026358335301277,0.11756138160632543,5.482261276393993
Fall,961554,CARROTS,1096036,CHEESE,59,0.001071772420934077,0.01227632126508531,5.458669931634354
Fall,849843,BAKED BREAD/BUNS/ROLLS,883404,BAKED BREAD/BUNS/ROLLS,125,0.0022707042816399936,0.027079722703639515,5.446706879976254
Fall,879528,VALUE ADDED FRUIT,1082185,TROPICAL FRUIT,92,0.0016712383512870353,0.11660329531051965,5.437582664020003
Fall,938700,VEGETABLES - SHELF STABLE,1133018,FLUID MILK PRODUCTS,62,0.0011262693236934367,0.02859778597785978,5.428860159436485
Fall,1029743,FLUID MILK PRODUCTS,1101010,DELI MEATS,99,0.0017983977910588748,0.006860706860706861,5.428530927701486
Fall,1050229,SOUP,1082185,TROPICAL FRUIT,147,0.0026703482352086324,0.11629746835443038,5.4233209799896125
Fall,1004906,POTATOES,5569230,SOFT DRINKS,68,0.0012352631292121565,0.01887316125451013,5.421613802407006
Fall,878996,GRAPES,916122,CHICKEN,62,0.0011262693236934367,0.017160254636036536,5.397387436001081
Fall,981760,EGGS,1071939,CHEESE,75,0.001362422568983996,0.00821827744904668,5.395864074923569
Fall,849843,BAKED BREAD/BUNS/ROLLS,1096036,CHEESE,56,0.001017275518174717,0.012131715771230503,5.39437105543116
Fall,986947,CITRUS,1082185,TROPICAL FRUIT,159,0.0028883358462460716,0.11521739130434783,5.372953550598403
Fall,1055646,VEGETABLES SALAD,1133018,FLUID MILK PRODUCTS,60,0.0010899380551871968,0.02827521206409048,5.367624346625961
Fall,866211,GRAPES,981760,EGGS,129,0.0023433668186524734,0.03517862012544314,5.352897281635387
Fall,824005,MUSHROOMS,981760,EGGS,56,0.001017275518174717,0.03508771929824561,5.339065505713848
Fall,840361,EGGS,1126899,FLUID MILK PRODUCTS,92,0.0016712383512870353,0.017234919445485202,5.33745501482015
Fall,883404,BAKED BREAD/BUNS/ROLLS,8090537,SOFT DRINKS,61,0.0011081036894403167,0.008835457705677868,5.334476300647629
Fall,916122,CHICKEN,1004906,POTATOES,61,0.0011081036894403167,0.013816534541336353,5.325071442178946
Fall,820165,CITRUS,995242,FLUID MILK PRODUCTS,78,0.001416919471743356,0.04808877928483354,5.324361447279994
Fall,859075,CHEESE,995785,PEPPERS-ALL,69,0.0012534287634652765,0.019804822043628014,5.315389495211686
Fall,883404,BAKED BREAD/BUNS/ROLLS,1004906,POTATOES,95,0.001725735254046395,0.013760139049826188,5.303335888997361
Fall,951412,VEGETABLES - ALL OTHERS,1082185,TROPICAL FRUIT,153,0.002779342040727352,0.11367013372956909,5.300800006884349
Fall,995785,PEPPERS-ALL,1081177,TOMATOES,67,0.0012170974949590365,0.012949362195593351,5.295064692853797
Fall,938700,VEGETABLES - SHELF STABLE,1029743,FLUID MILK PRODUCTS,119,0.0021617104761212738,0.05488929889298893,5.2821645495350955
Fall,1082185,TROPICAL FRUIT,5588666,YOGURT,73,0.0013260913004777561,0.0024514742427295317,5.261549101195485
Fall,1082185,TROPICAL FRUIT,7025106,BAKED BREAD/BUNS/ROLLS,62,0.0011262693236934367,0.0020820740143730272,5.256831398389931
Fall,945662,APPLES,1082185,TROPICAL FRUIT,65,0.0011807662264527966,0.11265164644714037,5.253304704322694
Fall,878996,GRAPES,1127831,BERRIES,72,0.0013079256662246362,0.01992803764184888,5.250033715081374
Fall,1022119,CONVENIENT BRKFST/WHLSM SNACKS,1082185,TROPICAL FRUIT,63,0.0011444349579465567,0.1125,5.2462329479899505
Fall,1038217,CRACKERS/MISC BKD FD,1133018,FLUID MILK PRODUCTS,61,0.0011081036894403167,0.027576853526220614,5.2350514668170405
Fall,951590,BAKED BREAD/BUNS/ROLLS,981760,EGGS,211,0.003832948827408309,0.03437601824698599,5.230770677518772
Fall,993466,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,62,0.0011262693236934367,0.11211573236889692,5.2283133257042715
Fall,913785,CONDIMENTS/SAUCES,1106523,FLUID MILK PRODUCTS,61,0.0011081036894403167,0.03699211643420255,5.2278484979605615
Fall,998444,APPLES,1082185,TROPICAL FRUIT,76,0.001380588203237116,0.11209439528023599,5.227318309370518
Fall,981760,EGGS,1022003,SOUP,59,0.001071772420934077,0.006465044926583388,5.207447011518466
Fall,866211,GRAPES,1070820,FLUID MILK PRODUCTS,61,0.0011081036894403167,0.01663485137714753,5.202672980174028
Fall,986912,PREPARED FOOD,1005186,SALAD BAR,56,0.001017275518174717,0.017385904998447686,5.188655340754593
Fall,927191,SEAFOOD - SHELF STABLE,1082185,TROPICAL FRUIT,164,0.0029791640175116712,0.1111864406779661,5.1849774973731195
Fall,903325,BROCCOLI/CAULIFLOWER,981760,EGGS,95,0.001725735254046395,0.034050179211469536,5.181189912802954
Fall,860776,VEGETABLES - ALL OTHERS,1081177,TOMATOES,62,0.0011262693236934367,0.01264274061990212,5.169685461430157
Fall,995785,PEPPERS-ALL,1044078,BEEF,78,0.001416919471743356,0.01507537688442211,5.158776459106599
Fall,845208,ONIONS,951590,BAKED BREAD/BUNS/ROLLS,62,0.0011262693236934367,0.022777369581190303,5.153084431555156
Fall,1026118,TOMATOES,1082185,TROPICAL FRUIT,227,0.004123598975458228,0.11035488575595527,5.14619944555164
Fall,1106523,FLUID MILK PRODUCTS,5568378,BAG SNACKS,98,0.0017802321568057549,0.009973539588845918,5.144756613203802
Fall,999971,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,60,0.0010899380551871968,0.02707581227436823,5.139936310261863
Fall,995242,FLUID MILK PRODUCTS,1022003,SOUP,80,0.001453250740249596,0.006378568011481423,5.137791818364062
Fall,1082185,TROPICAL FRUIT,12810393,PORK,157,0.0028520045777398317,0.005272348713815569,5.130630368819886
Fall,857503,CARROTS,1082185,TROPICAL FRUIT,130,0.002361532452905593,0.10942760942760943,5.102957599990226
